1,10000,15.355263191646337
1,10000,33.49744830880165
1,10000,15.413167483502626
1,10000,35.057901482868196
1,10000,15.348980931821465
1,10000,35.580775586843494
1,10000,15.113245180675387
1,10000,33.65645837903023
1,10000,15.265935708719493
1,10000,33.96387124500275
1,10000,15.367369109171628
1,10000,36.73976138193607
1,10000,20.453121936413645
1,10000,68.00996273703575
1,10000,12.703603029584885
1,10000,11.984271107935905
1,10000,22.34631431476176
1,10000,50.52959468173981
1,10000,83.10067571977378
1,10000,334.0966257953644
1,10000,3351.637424512276
1,10000,6440808.160853711
1,10000,106.81772164415717
1,10000,425.48802944793704
1,10000,14.282215762138367
1,10000,31.735300794410705
1,10000,15.071195834338665
1,10000,33.98964814281464
1,10000,15.600422247499228
1,10000,36.19330386996269
1,10000,16.93803280110061
1,10000,35.68813879990578
1,10000,15.741684023442865
1,10000,32.337570120716094
1,10000,16.70977624629736
1,10000,37.404805424594876
1,10000,208.24787230997683
1,10000,10256.745790486146
1,10000,268.9381262277722
1,10000,40146.1676153656
1,10000,634.3982050757915
1,10000,151585.55195219116
1,10000,622.4292449740469
1,10000,217633.60092143554
1,10000,2155.5890498644053
1,10000,300945.5569313965
1,10000,970.5515394091547
1,10000,560997.4045376342
1,10000,14.049771948739886
1,10000,29.404217115068434
1,10000,15.753473510754109
1,10000,31.905971617984772
1,10000,15.307529765996337
1,10000,32.58172226834297
1,10000,14.45232008522153
1,10000,32.33761514146328
1,10000,15.205644198051095
1,10000,36.09892195987702
1,10000,15.5355906727463
1,10000,33.03849128069878
1,10000,38.061094128268955
1,10000,69.84003787794113
1,10000,33.92462079490423
1,10000,98.33376010370255
1,10000,1121.2474037227541
1,10000,113756.92400051269
1,10000,42.34620241771042
1,10000,437.55157505187987
1,10000,614.2684876629024
1,10000,10190.98348092041
1,10000,32.26301909916699
1,10000,189.26100828170777
1,10000,16.333767653116585
1,10000,37.36226870393753
1,10000,16.164759398770332
1,10000,36.89019226999283
1,10000,15.496503511545063
1,10000,39.087496056985856
1,10000,15.194877910012007
1,10000,34.59357970070839
1,10000,16.96071514107585
1,10000,41.90622634239197
1,10000,16.41605439862907
1,10000,38.24378928861618
1,10000,602982.1214784897
1,10000,567088946.9426812
1,10000,167521.35864596523
1,10000,166798615.2746875
1,10000,12371.479360313646
1,10000,27725058.06558457
1,10000,176725.88289390667
1,10000,202861799.64678594
1,10000,130915.00283852809
1,10000,134430457.8837
1,10000,252502.92245138797
1,10000,236758813.6249047
1,10000,15.77453612716496
1,10000,33.55724514145851
1,10000,15.170944894963503
1,10000,32.587859743881225
1,10000,14.629617945152521
1,10000,33.356333214235306
1,10000,14.869114054700733
1,10000,29.813393492031096
1,10000,15.004337101775407
1,10000,33.97657808895111
1,10000,14.311085294410587
1,10000,33.87210497341156
1,10000,23.048197348830104
1,10000,180.01621405038833
1,10000,19.426488084065912
1,10000,3277.889298247051
1,10000,21.26111094673872
1,10000,160.39656079120635
1,10000,15.253832587373257
1,10000,54.67834016990662
1,10000,15.708068940907717
1,10000,63.16301085305214
1,10000,15.444718407782911
1,10000,38.74692171111107
1,10000,15.678453715232015
1,10000,36.35858291201591
1,10000,14.898340138500929
1,10000,34.14691246442795
1,10000,16.550407991579174
1,10000,39.32236984882355
1,10000,15.231925067937373
1,10000,37.245019213724134
1,10000,14.327062813979387
1,10000,32.545605352163314
1,10000,15.585599345609547
1,10000,35.0045670314312
1,10000,1365134.2345823331
1,10000,974163087.24545
1,10000,705210.5381981507
1,10000,291462188.038175
1,10000,2220346.4866803633
1,10000,882455224.9774
1,10000,376026.36609190406
1,10000,303561031.202325
1,10000,89836.9941163783
1,10000,176030381.79025468
1,10000,25.309484795692562
1,10000,2207.558234439278
1,10000,13.953234683245421
1,10000,26.69926988286972
1,10000,14.370664225172996
1,10000,28.44261347360611
1,10000,14.339573688721657
1,10000,27.901218841743468
1,10000,14.003431175023318
1,10000,29.03368583292961
1,10000,13.587621583932638
1,10000,28.23874908540249
1,10000,13.459995785945654
1,10000,27.3538346473217
1,10000,18.09870512674749
1,10000,43.34955551342964
1,10000,17.55954353161454
1,10000,52.81774157953262
1,10000,22.04421325059235
1,10000,82.8429680070877
1,10000,22.275727653723955
1,10000,144.76494301109315
1,10000,20.33844393801689
1,10000,35.9540277074337
1,10000,17.38917085196972
1,10000,90.20528800697326
1,10000,15.454343301120401
1,10000,28.894975418639184
1,10000,14.488970255109669
1,10000,30.805022975802423
1,10000,14.080248043709993
1,10000,32.03542718219757
1,10000,15.793463319995999
1,10000,30.917311042165757
1,10000,16.318507223033905
1,10000,36.457609087610244
1,10000,15.089286537700891
1,10000,34.29011196203232
1,10000,30.37071300329268
1,10000,78.35244139666557
1,10000,27.21272871944308
1,10000,87.75357627658843
1,10000,25.356856064891815
1,10000,71.38300560393334
1,10000,23.864704154124855
1,10000,58.61851552276611
1,10000,23.706691590377687
1,10000,65.40553697056771
1,10000,44.28720539777875
1,10000,212.39571283302308
1,10000,17.876547273027896
1,10000,39.06861186294556
1,10000,40.403813803434375
1,10000,40.396149957036975
1,10000,43.100044562768936
1,10000,46.76155528321266
1,10000,45.534046702957156
1,10000,45.32603467378616
1,10000,44.06533981728554
1,10000,44.68055057969093
1,10000,42.304601001119615
1,10000,38.68076474328041
1,10000,39.81266186413765
1,10000,39.714901055669785
1,10000,36.11732513589859
1,10000,34.1667567009449
1,10000,34.04648412599563
1,10000,32.09475929000378
1,10000,31.173844152736663
1,10000,29.663533285522462
1,10000,18.099269782179594
1,10000,42.448531757831574
1,10000,42.28475894341469
1,10000,40.76360536670685
1,10000,39.71928795866966
1,10000,37.72002675132752
1,10000,34.950464268112185
1,10000,32.64307327260971
1,10000,35.086988629198075
1,10000,34.7153504904747
1,10000,37.083546630477905
1,10000,36.02034277544021
1,10000,37.167606927728656
1,10000,36.804171000909804
1,10000,35.301460140943526
1,10000,38.57383394784927
1,10000,36.164624150800705
1,10000,34.73432029123306
1,10000,34.86715714001656
1,10000,33.71005573761463
1,10000,18.715167553412915
1,10000,43.948461744594574
1,10000,39.44249555573464
1,10000,36.27229349665642
1,10000,32.66029068264961
1,10000,35.840944197130206
1,10000,36.61265616879463
1,10000,33.87645644936561
1,10000,31.87642096018791
1,10000,31.882680470466614
1,10000,31.715106472611428
1,10000,27.050513749504088
1,10000,29.539081704306604
1,10000,28.56475107984543
1,10000,28.46725770907402
1,10000,27.823673095846175
1,10000,26.749268890213965
1,10000,26.535480049085617
1,10000,27.718078269720078
1,10000,27.82913132507801
1,10000,16.102978611177207
1,10000,38.14246391797066
1,10000,42.881649644756315
1,10000,39.8148140499115
1,10000,36.31860564360618
1,10000,37.67742874946594
1,10000,35.50184961078167
1,10000,32.60331336398125
1,10000,34.980868928337095
1,10000,37.10355796470642
1,10000,36.513325444841385
1,10000,35.55678123254776
1,10000,36.28382577619553
1,10000,36.47053425736427
1,10000,34.929732142782214
1,10000,36.220057587575916
1,10000,32.79072178897858
1,10000,34.37016301374435
1,10000,30.494330592870714
1,10000,32.39984065721035
1,10000,63.04635467710495
1,10000,511.11726619377134
1,10000,5001.665878848266
1,10000,52031.38853614502
1,10000,338509.43896660156
1,10000,1517479.2224640625
1,10000,4818745.28558125
1,10000,11944944.52753125
1,10000,26650060.7781375
1,10000,53145587.4118
1,10000,102319637.0922
1,10000,180760264.7009
1,10000,310183922.369
1,10000,500766314.715
1,10000,792321862.4024
1,10000,1216004132.0948
1,10000,1742271298.5376
1,10000,2574729904.568
1,10000,3567338658.2672
1,10000,4872710708.192
1,10000,18.037585608905555
1,10000,41.09825624685288
1,10000,47.39545129585266
1,10000,46.28258236136436
1,10000,39.769173706007
1,10000,38.89450764312744
1,10000,35.46250224642753
1,10000,31.620113896465302
1,10000,30.296670815610884
1,10000,30.22658325140476
1,10000,31.144825651741026
1,10000,32.57535462722778
1,10000,29.460320892739297
1,10000,28.117547300457954
1,10000,26.915869323039054
1,10000,25.24842894370556
1,10000,26.340923342347146
1,10000,26.208727002358437
1,10000,24.906393296265602
1,10000,25.843249192976952
1,10000,33.752431172412635
1,10000,359.0487576751709
1,10000,1147.8171164413452
1,10000,3070.8020204040527
1,10000,8547.89638161621
1,10000,25327.207337402342
1,10000,25474.703285058593
1,10000,127712.4367953125
1,10000,218890.05061484376
1,10000,166325.377315625
1,10000,200266.1892359375
1,10000,259588.651359375
1,10000,276375.24358984374
1,10000,384829.254178125
1,10000,630885.71386875
1,10000,653022.0352484375
1,10000,598287.5337234375
1,10000,1251118.989696875
1,10000,1283195.76244375
1,10000,1295677.31971875
1,10000,46.61114323621392
1,10000,170.57178928813934
1,10000,136.1987211271286
1,10000,248.29955156288148
1,10000,241.13814137573243
1,10000,127.62091192092896
1,10000,184.77600141372682
1,10000,381.73294096336366
1,10000,1019.5191397598267
1,10000,1859.4287104919433
1,10000,5067.175458288574
1,10000,2614.760471588135
1,10000,7915.366491479492
1,10000,3890.6756692871095
1,10000,8569.33736809082
1,10000,7102.622483398438
1,10000,10809.273121240234
