1,10000,0.006662361145019531
1,10000,0.0064440004825592045
1,10000,0.00643421356678009
1,10000,0.006496905565261841
1,10000,0.0065093689203262325
1,10000,0.006686840772628784
1,10000,0.007533691501617432
1,10000,0.006564970469474792
1,10000,0.006453867506980896
1,10000,0.006486501240730286
1,10000,0.006535412240028382
1,10000,0.0074114494085311886
1,10000,0.006724089884757996
1,10000,0.006488498377799988
1,10000,0.006451122760772705
1,10000,0.006460023045539856
1,10000,0.006453697657585144
1,10000,0.006544166946411133
1,10000,0.007419468283653259
1,10000,0.006647083520889282
1,10000,0.006492041826248169
1,10000,0.006491053223609924
1,10000,0.006460998821258545
1,10000,0.0064377476215362545
1,10000,0.00650108072757721
1,10000,0.007495396375656128
1,10000,0.006690098476409912
1,10000,0.0064341866493225095
1,10000,0.006461586213111877
1,10000,0.006485609912872315
1,10000,0.006718553948402405
1,10000,0.006900455689430237
1,10000,0.006422714638710022
1,10000,0.006475464367866516
1,10000,0.006422875308990479
1,10000,0.0064263827800750736
1,10000,0.006521509552001953
1,10000,0.0070444422960281375
1,10000,0.007092950844764709
1,10000,0.00637784628868103
1,10000,0.006434286594390869
1,10000,0.0064535278797149655
1,10000,0.006418615055084229
1,10000,0.006385070943832397
1,10000,0.007100326132774353
1,10000,0.007133020901679992
1,10000,0.0067245866537094115
1,10000,0.006727925562858582
1,10000,0.006737717342376709
1,10000,0.006746853756904602
1,10000,0.006431095910072327
1,10000,0.00715406219959259
1,10000,0.007390787196159362
1,10000,0.00727212553024292
1,10000,0.006455058979988098
1,10000,0.006426659107208252
1,10000,0.006445750713348388
1,10000,0.006448320388793945
1,10000,0.006453481340408325
1,10000,0.007022162294387817
1,10000,0.007280406022071838
1,10000,0.007285012221336365
1,10000,0.007256102108955383
1,10000,0.007661646127700806
1,10000,0.007698048663139344
1,10000,0.007273851871490478
1,10000,0.007248579907417297
1,10000,0.0072709447622299195
1,10000,0.007241031217575074
1,10000,0.007483958125114441
1,10000,0.008541732048988343
1,10000,0.007310283470153809
1,10000,0.007290358829498291
1,10000,0.007292484331130981
1,10000,0.007307206177711487
1,10000,0.007281284284591675
1,10000,0.008281430912017822
1,10000,0.008578703331947327
1,10000,0.008160389471054076
1,10000,0.007317317175865173
1,10000,0.007248779654502869
1,10000,0.0072488316535949705
1,10000,0.007349564647674561
1,10000,0.007450820446014405
1,10000,0.00854293384552002
1,10000,0.007448587679862976
1,10000,0.007246927857398987
1,10000,0.007303313946723938
1,10000,0.007294944000244141
1,10000,0.007281505537033081
1,10000,0.007213702940940857
1,10000,0.007236933374404907
1,10000,0.007232141661643982
1,10000,0.007265410590171814
1,10000,0.007669412183761597
1,10000,0.007971088624000549
1,10000,0.0072811260223388675
1,10000,0.007270337510108948
1,10000,0.007269018507003784
1,10000,0.007258897018432617
1,10000,0.007339231634140015
1,10000,0.008544101905822754
1,10000,0.008606356596946717
1,10000,0.007750341725349426
